Price,Date,Close,High,Low,Open,Volume
Ticker,,DSSL.NS,DSSL.NS,DSSL.NS,DSSL.NS,DSSL.NS
591,2010-06-03,9.099148750305176,9.099148750305176,8.141343618694105,8.141343618694105,12430
592,2010-06-04,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,3808
593,2010-06-07,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,4219
594,2010-06-08,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,10170
595,2010-06-09,9.099148750305176,9.099148750305176,8.141343618694105,8.62024618449964,864
596,2010-06-10,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,17050
597,2010-06-11,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,2957
598,2010-06-14,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,6070
599,2010-06-15,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,1381
600,2010-06-16,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,6023
601,2010-06-17,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,5963
602,2010-06-18,8.620246887207031,9.099149492051867,8.620246887207031,9.099149492051867,10932
603,2010-06-21,8.620246887207031,9.578052096896702,8.620246887207031,9.099149492051867,21319
604,2010-06-22,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,14244
605,2010-06-23,8.141345024108887,9.099150321062874,8.141345024108887,8.62024767258588,22932
606,2010-06-24,8.141345024108887,8.62024767258588,8.141345024108887,8.141345024108887,2299
607,2010-06-25,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,6192
608,2010-06-28,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,15221
609,2010-06-29,8.141345024108887,9.099150321062874,8.141345024108887,8.62024767258588,5928
610,2010-06-30,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,19564
611,2010-07-01,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,18117
612,2010-07-02,8.620246887207031,9.099149492051867,8.141344282362196,9.099149492051867,16474
613,2010-07-05,9.099148750305176,9.099148750305176,8.141343618694105,8.141343618694105,5817
614,2010-07-06,9.099148750305176,9.099148750305176,8.141343618694105,8.62024618449964,8930
615,2010-07-07,8.141345024108887,9.099150321062874,8.141345024108887,8.141345024108887,10408
616,2010-07-08,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,10680
617,2010-07-09,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,10131
618,2010-07-12,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,29148
619,2010-07-13,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,8719
620,2010-07-14,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,9872
621,2010-07-15,8.141345024108887,9.099150321062874,8.141345024108887,8.141345024108887,17314
622,2010-07-16,9.099148750305176,9.099148750305176,8.141343618694105,9.099148750305176,15051
623,2010-07-19,8.620246887207031,9.099149492051867,8.141344282362196,9.099149492051867,6338
624,2010-07-20,8.620246887207031,9.099149492051867,8.141344282362196,9.099149492051867,9184
625,2010-07-21,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,8156
626,2010-07-22,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,7133
627,2010-07-23,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,6810
628,2010-07-26,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,3620
629,2010-07-27,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,1666
630,2010-07-28,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,5628
631,2010-07-29,8.620246887207031,8.620246887207031,8.141344282362196,8.141344282362196,10094
632,2010-07-30,8.141345024108887,9.099150321062874,8.141345024108887,8.62024767258588,7556
633,2010-08-02,9.099148750305176,9.099148750305176,8.141343618694105,8.62024618449964,17088
634,2010-08-03,8.620246887207031,8.620246887207031,8.141344282362196,8.141344282362196,2200
635,2010-08-04,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,15707
636,2010-08-05,8.620246887207031,9.099149492051867,8.141344282362196,9.099149492051867,4082
637,2010-08-06,9.099148750305176,9.099148750305176,8.141343618694105,8.62024618449964,30558
638,2010-08-09,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,16062
639,2010-08-10,9.099148750305176,9.099148750305176,8.141343618694105,9.099148750305176,11650
640,2010-08-11,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,17385
641,2010-08-12,9.099148750305176,9.099148750305176,8.141343618694105,8.141343618694105,5215
642,2010-08-13,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,10264
643,2010-08-16,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,3285
644,2010-08-17,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,5512
645,2010-08-18,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,4926
646,2010-08-19,8.620246887207031,9.099149492051867,8.620246887207031,9.099149492051867,7803
647,2010-08-20,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,6843
648,2010-08-23,8.620246887207031,9.099149492051867,8.620246887207031,9.099149492051867,5709
649,2010-08-24,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,6375
650,2010-08-25,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,4543
651,2010-08-26,9.099148750305176,9.099148750305176,8.141343618694105,8.62024618449964,11726
652,2010-08-27,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,15383
653,2010-08-30,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,10050
654,2010-08-31,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,12310
655,2010-09-01,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,3393
656,2010-09-02,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,9688
657,2010-09-03,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,5085
658,2010-09-06,9.099148750305176,9.099148750305176,8.141343618694105,8.62024618449964,13975
659,2010-09-07,9.099148750305176,9.578051316110711,8.62024618449964,9.099148750305176,18657
660,2010-09-08,9.099148750305176,9.578051316110711,8.62024618449964,9.578051316110711,6507
661,2010-09-09,8.620246887207031,9.578052096896702,8.620246887207031,9.099149492051867,13503
662,2010-09-13,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,9811
663,2010-09-14,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,8417
664,2010-09-15,9.099148750305176,9.099148750305176,8.62024618449964,8.62024618449964,16241
665,2010-09-16,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,5569
666,2010-09-17,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,5118
667,2010-09-20,9.099148750305176,9.099148750305176,8.141343618694105,9.099148750305176,15908
668,2010-09-21,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,2084
669,2010-09-22,8.620246887207031,8.620246887207031,8.141344282362196,8.141344282362196,7091
670,2010-09-23,8.620246887207031,9.099149492051867,8.620246887207031,9.099149492051867,1363
671,2010-09-24,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,9373
672,2010-09-27,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,7101
673,2010-09-28,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,6714
674,2010-09-29,8.141345024108887,9.099150321062874,8.141345024108887,9.099150321062874,8530
675,2010-09-30,8.620246887207031,9.099149492051867,8.141344282362196,9.099149492051867,726
676,2010-10-01,8.620246887207031,8.620246887207031,8.141344282362196,8.141344282362196,13744
677,2010-10-04,9.099148750305176,9.099148750305176,8.141343618694105,8.62024618449964,36888
678,2010-10-05,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,6352
679,2010-10-06,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,33146
680,2010-10-07,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,12339
681,2010-10-08,9.099148750305176,9.099148750305176,8.62024618449964,9.099148750305176,9664
682,2010-10-11,9.099148750305176,9.099148750305176,8.62024618449964,9.099148750305176,1995
683,2010-10-12,8.620246887207031,9.099149492051867,8.141344282362196,9.099149492051867,3551
684,2010-10-13,8.141345024108887,9.099150321062874,8.141345024108887,8.62024767258588,10437
685,2010-10-14,8.141345024108887,8.62024767258588,8.141345024108887,8.141345024108887,1075
686,2010-10-15,8.141345024108887,9.099150321062874,8.141345024108887,9.099150321062874,5328
687,2010-10-18,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,11228
688,2010-10-19,8.141345024108887,9.099150321062874,8.141345024108887,9.099150321062874,9422
689,2010-10-20,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,26085
690,2010-10-21,8.620246887207031,8.620246887207031,8.141344282362196,8.620246887207031,3153
691,2010-10-22,8.141345024108887,8.62024767258588,8.141345024108887,8.141345024108887,5974
692,2010-10-25,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,3249
693,2010-10-26,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,19022
694,2010-10-27,8.620246887207031,10.056954701741535,8.620246887207031,9.099149492051867,57504
695,2010-10-28,9.099148750305176,9.578051316110711,8.62024618449964,9.578051316110711,22066
696,2010-10-29,8.620246887207031,9.578052096896702,8.620246887207031,9.578052096896702,3490
697,2010-11-01,9.099148750305176,9.099148750305176,8.62024618449964,9.099148750305176,3265
698,2010-11-02,8.620246887207031,9.099149492051867,8.141344282362196,8.141344282362196,5510
699,2010-11-03,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,5460
700,2010-11-04,8.620246887207031,9.578052096896702,8.620246887207031,9.099149492051867,11368
701,2010-11-08,9.099148750305176,9.578051316110711,8.62024618449964,8.62024618449964,15287
702,2010-11-09,9.099148750305176,9.578051316110711,9.099148750305176,9.578051316110711,11867
703,2010-11-10,9.57805347442627,9.57805347442627,9.099150800704956,9.099150800704956,11464
704,2010-11-11,9.099148750305176,9.578051316110711,8.62024618449964,9.099148750305176,14029
705,2010-11-12,8.620246887207031,9.099149492051867,8.620246887207031,9.099149492051867,5654
706,2010-11-15,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,9700
707,2010-11-16,8.620246887207031,9.099149492051867,8.141344282362196,8.620246887207031,8737
708,2010-11-18,8.141345024108887,9.099150321062874,8.141345024108887,9.099150321062874,9580
709,2010-11-19,8.141345024108887,8.62024767258588,8.141345024108887,8.141345024108887,13063
710,2010-11-22,8.620246887207031,8.620246887207031,8.141344282362196,8.141344282362196,1841
711,2010-11-23,8.141345024108887,8.62024767258588,8.141345024108887,8.141345024108887,3791
712,2010-11-24,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,7443
713,2010-11-25,8.141345024108887,8.62024767258588,8.141345024108887,8.62024767258588,6646
714,2010-11-26,8.141345024108887,8.141345024108887,7.1835397271548995,7.662442375631893,18271
715,2010-11-29,8.141345024108887,8.141345024108887,7.1835397271548995,7.1835397271548995,2957
716,2010-11-30,8.141345024108887,8.141345024108887,7.662442375631893,7.662442375631893,10257
717,2010-12-01,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,15072
718,2010-12-02,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,1088
719,2010-12-03,8.141345024108887,8.141345024108887,7.662442375631893,8.141345024108887,11878
720,2010-12-06,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,1895
721,2010-12-07,8.141345024108887,8.141345024108887,7.662442375631893,7.662442375631893,931
722,2010-12-08,7.183538436889648,8.141343561808268,7.183538436889648,8.141343561808268,14785
723,2010-12-09,7.183538436889648,7.662440999348958,7.183538436889648,7.183538436889648,6754
724,2010-12-10,7.183538436889648,7.662440999348958,6.7046358744303385,7.183538436889648,3082
725,2010-12-13,7.183538436889648,7.662440999348958,6.7046358744303385,7.662440999348958,2618
726,2010-12-14,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,2566
727,2010-12-15,7.183538436889648,7.662440999348958,6.7046358744303385,7.662440999348958,180
728,2010-12-16,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,910
729,2010-12-20,7.662441730499268,7.662441730499268,6.704636514186859,7.183539122343063,2198
730,2010-12-21,7.662441730499268,7.662441730499268,7.183539122343063,7.183539122343063,1316
731,2010-12-22,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,1891
732,2010-12-23,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,1992
733,2010-12-24,7.183538436889648,7.662440999348958,7.183538436889648,7.183538436889648,2535
734,2010-12-27,7.183538436889648,8.141343561808268,7.183538436889648,7.183538436889648,14249
735,2010-12-28,7.662441730499268,7.662441730499268,7.183539122343063,7.183539122343063,2038
736,2010-12-29,9.57805347442627,9.57805347442627,7.183540105819702,7.183540105819702,117585
737,2010-12-30,11.493661880493164,11.493661880493164,9.578051567077637,11.493661880493164,182138
738,2010-12-31,11.972565650939941,12.930370903015136,11.972565650939941,12.930370903015136,178846
739,2011-01-03,11.01476001739502,12.93037045520285,11.01476001739502,12.93037045520285,35909
740,2011-01-04,10.056954383850098,10.535856973557244,10.056954383850098,10.056954383850098,68289
741,2011-01-05,9.099148750305176,10.056953881916247,9.099148750305176,9.578051316110711,28415
742,2011-01-06,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
743,2011-01-07,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
744,2011-01-10,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
745,2011-01-11,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
746,2011-01-12,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
747,2011-01-13,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
748,2011-01-14,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
749,2011-01-17,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
750,2011-01-18,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
751,2011-01-19,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
752,2011-01-20,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
753,2011-01-21,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
754,2011-01-24,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
755,2011-01-25,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
756,2011-01-27,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
757,2011-01-28,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
758,2011-01-31,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
759,2011-02-01,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
760,2011-02-02,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
761,2011-02-03,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
762,2011-02-04,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
763,2011-02-07,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
764,2011-02-08,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
765,2011-02-09,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
766,2011-02-10,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
767,2011-02-11,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
768,2011-02-14,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
769,2011-02-15,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
770,2011-02-16,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
771,2011-02-17,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
772,2011-02-18,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
773,2011-02-21,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
774,2011-02-22,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
775,2011-02-23,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
776,2011-02-24,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
777,2011-02-25,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
778,2011-02-28,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
779,2011-03-01,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
780,2011-03-03,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
781,2011-03-04,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
782,2011-03-07,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
783,2011-03-08,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
784,2011-03-09,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
785,2011-03-10,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
786,2011-03-11,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
787,2011-03-14,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
788,2011-03-15,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
789,2011-03-16,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
790,2011-03-17,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
791,2011-03-18,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
792,2011-03-21,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
793,2011-03-22,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
794,2011-03-23,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
795,2011-03-24,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
796,2011-03-25,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
797,2011-03-28,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
798,2011-03-29,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
799,2011-03-30,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
800,2011-03-31,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
801,2011-04-01,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
802,2011-04-04,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
803,2011-04-05,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
804,2011-04-06,9.099148750305176,9.099148750305176,9.099148750305176,9.099148750305176,0
805,2011-04-07,21.55061912536621,22.50842441982693,11.493663533528647,12.451468827989366,35454
806,2011-04-08,20.59281349182129,20.59281349182129,20.59281349182129,20.59281349182129,1177
807,2011-04-11,19.635005950927734,19.635005950927734,19.635005950927734,19.635005950927734,60
808,2011-04-13,19.635005950927734,19.635005950927734,19.635005950927734,19.635005950927734,0
809,2011-04-15,19.635005950927734,19.635005950927734,19.635005950927734,19.635005950927734,0
810,2011-04-18,18.677202224731445,18.677202224731445,18.677202224731445,18.677202224731445,1
811,2011-04-19,17.719396591186523,17.719396591186523,17.719396591186523,17.719396591186523,0
812,2011-04-20,17.240493774414062,17.240493774414062,17.240493774414062,17.240493774414062,50
813,2011-04-21,16.76158905029297,16.76158905029297,16.76158905029297,16.76158905029297,101
814,2011-04-25,16.282690048217773,16.282690048217773,16.282690048217773,16.282690048217773,1
815,2011-04-26,14.367076873779297,19.635005060831705,13.409271748860677,13.409271748860677,11286
816,2011-04-27,12.451468467712402,13.40927373445951,12.451468467712402,12.930371101085957,3059
817,2011-04-28,11.972565650939941,12.451468276977538,11.493663024902343,11.972565650939941,3502
818,2011-04-29,11.493661880493164,11.493661880493164,10.5358567237854,11.014759302139282,1204
819,2011-05-02,10.535857200622559,11.493662400679154,10.535857200622559,10.535857200622559,574
820,2011-05-03,10.056954383850098,10.535856973557244,10.056954383850098,10.535856973557244,485
821,2011-05-04,10.056954383850098,11.014759563264393,9.57805179414295,10.056954383850098,349
822,2011-05-05,10.056954383850098,11.014759563264393,9.57805179414295,9.57805179414295,160
823,2011-05-06,9.099148750305176,9.578051316110711,9.099148750305176,9.099148750305176,390
824,2011-05-09,10.056954383850098,10.056954383850098,9.099149204435802,9.57805179414295,1540
825,2011-05-10,10.056954383850098,10.535856973557244,9.57805179414295,9.57805179414295,229
826,2011-05-11,9.57805347442627,10.056956148147583,9.57805347442627,10.056956148147583,665
827,2011-05-12,9.57805347442627,9.57805347442627,9.099150800704956,9.57805347442627,808
828,2011-05-13,9.099148750305176,9.578051316110711,9.099148750305176,9.578051316110711,118
829,2011-05-16,9.099148750305176,10.056953881916247,8.141343618694105,9.099148750305176,1439
830,2011-05-17,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,327
831,2011-05-18,8.620246887207031,9.099149492051867,8.620246887207031,8.620246887207031,814
832,2011-05-19,7.662441730499268,8.620246946811676,7.662441730499268,8.141344338655472,1182
833,2011-05-20,7.183538436889648,8.141343561808268,7.183538436889648,8.141343561808268,1447
834,2011-05-23,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,5574
835,2011-05-24,7.183538436889648,7.662440999348958,7.183538436889648,7.183538436889648,1624
836,2011-05-25,7.183538436889648,7.662440999348958,7.183538436889648,7.183538436889648,317
837,2011-05-26,7.183538436889648,7.183538436889648,7.183538436889648,7.183538436889648,2443
838,2011-05-27,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,306
839,2011-05-30,7.183538436889648,7.183538436889648,7.183538436889648,7.183538436889648,0
840,2011-05-31,7.662441730499268,7.662441730499268,7.183539122343063,7.183539122343063,161
841,2011-06-01,7.662441730499268,8.141344338655472,7.662441730499268,7.662441730499268,146
842,2011-06-02,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,151
843,2011-06-03,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,790
844,2011-06-06,7.183538436889648,7.662440999348958,7.183538436889648,7.183538436889648,978
845,2011-06-07,7.662441730499268,7.662441730499268,6.704636514186859,6.704636514186859,5178
846,2011-06-08,7.662441730499268,8.141344338655472,7.662441730499268,7.662441730499268,1332
847,2011-06-09,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,3105
848,2011-06-10,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,4403
849,2011-06-13,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,1108
850,2011-06-14,7.662441730499268,8.141344338655472,7.662441730499268,8.141344338655472,2727
851,2011-06-15,7.662441730499268,7.662441730499268,7.662441730499268,7.662441730499268,6
852,2011-06-16,7.662441730499268,7.662441730499268,7.662441730499268,7.662441730499268,500
853,2011-06-17,7.183538436889648,7.662440999348958,7.183538436889648,7.183538436889648,799
854,2011-06-20,7.662441730499268,7.662441730499268,7.183539122343063,7.183539122343063,130
855,2011-06-21,7.183538436889648,7.662440999348958,7.183538436889648,7.662440999348958,2973
856,2011-06-22,7.183538436889648,7.662440999348958,6.7046358744303385,7.662440999348958,556
857,2011-06-23,7.183538436889648,7.183538436889648,6.7046358744303385,6.7046358744303385,145
858,2011-06-24,7.183538436889648,7.183538436889648,6.7046358744303385,6.7046358744303385,3331
859,2011-06-27,6.704636573791504,7.183539186205183,6.704636573791504,6.704636573791504,250
860,2011-06-28,6.704636573791504,6.704636573791504,6.225733961377825,6.704636573791504,5189
861,2011-06-29,6.225734233856201,6.704636867229755,6.225734233856201,6.225734233856201,431
862,2011-06-30,6.704636573791504,6.704636573791504,6.225733961377825,6.225733961377825,955
863,2011-07-01,6.704636573791504,6.704636573791504,6.225733961377825,6.704636573791504,324
864,2011-07-04,6.704636573791504,7.183539186205183,6.225733961377825,6.704636573791504,1161
865,2011-07-05,6.225734233856201,7.183539500603309,6.225734233856201,7.183539500603309,2614
866,2011-07-06,6.704636573791504,6.704636573791504,6.225733961377825,6.225733961377825,58
867,2011-07-07,6.704636573791504,7.183539186205183,6.704636573791504,7.183539186205183,313
868,2011-07-08,6.704636573791504,7.183539186205183,6.225733961377825,7.183539186205183,542
869,2011-07-11,7.183538436889648,7.183538436889648,6.2257333119710285,6.2257333119710285,31
870,2011-07-12,6.704636573791504,7.183539186205183,6.704636573791504,6.704636573791504,183
871,2011-07-13,6.225734233856201,7.183539500603309,6.225734233856201,7.183539500603309,72
872,2011-07-14,6.225734233856201,6.704636867229755,6.225734233856201,6.225734233856201,1960
873,2011-07-15,6.225734233856201,6.704636867229755,6.225734233856201,6.704636867229755,458
874,2011-07-18,6.704636573791504,6.704636573791504,6.225733961377825,6.225733961377825,512
875,2011-07-19,6.704636573791504,6.704636573791504,6.225733961377825,6.704636573791504,1194
876,2011-07-20,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,0
877,2011-07-21,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,282
878,2011-07-22,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,0
879,2011-07-25,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,112
880,2011-07-26,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,2137
881,2011-07-27,6.704636573791504,7.183539186205183,6.704636573791504,6.704636573791504,283
882,2011-07-28,6.704636573791504,7.183539186205183,6.225733961377825,6.704636573791504,328
883,2011-07-29,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,0
884,2011-08-01,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,0
885,2011-08-02,6.704636573791504,7.183539186205183,6.225733961377825,7.183539186205183,115
886,2011-08-03,6.704636573791504,7.183539186205183,6.225733961377825,7.183539186205183,72
887,2011-08-04,6.704636573791504,6.704636573791504,6.704636573791504,6.704636573791504,20
888,2011-08-05,6.704636573791504,6.704636573791504,6.225733961377825,6.225733961377825,88
889,2011-08-08,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,535
890,2011-08-09,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,0
891,2011-08-10,6.225734233856201,6.704636867229755,6.225734233856201,6.704636867229755,27
892,2011-08-11,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,765
893,2011-08-12,6.225734233856201,6.704636867229755,6.225734233856201,6.225734233856201,134
894,2011-08-16,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,544
895,2011-08-17,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,98
896,2011-08-18,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,39
897,2011-08-19,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,1875
898,2011-08-22,6.225734233856201,6.704636867229755,6.225734233856201,6.225734233856201,113
899,2011-08-23,6.704636573791504,6.704636573791504,6.225733961377825,6.225733961377825,306
900,2011-08-24,6.225734233856201,6.704636867229755,6.225734233856201,6.225734233856201,1148
901,2011-08-25,6.704636573791504,6.704636573791504,6.225733961377825,6.225733961377825,90
902,2011-08-26,6.704636573791504,7.183539186205183,6.704636573791504,6.704636573791504,42
903,2011-08-29,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,293
904,2011-08-30,6.225734233856201,6.225734233856201,6.225734233856201,6.225734233856201,0
905,2011-09-02,6.704636573791504,6.704636573791504,6.225733961377825,6.704636573791504,471
906,2011-09-05,7.183538436889648,7.183538436889648,6.2257333119710285,6.2257333119710285,157
907,2011-09-06,7.183538436889648,7.183538436889648,7.183538436889648,7.183538436889648,0
908,2011-09-07,7.183538436889648,7.183538436889648,7.183538436889648,7.183538436889648,0
909,2011-09-08,7.183538436889648,7.183538436889648,7.183538436889648,7.183538436889648,0
